2025-04-20 10:45:08,163 Bounding Box: ID=30, Category=person, Coordinates=(480, 259),(522, 327)
2025-04-20 10:45:08,163 Bounding Box: ID=40, Category=person, Coordinates=(372, 252),(405, 317)
2025-04-20 10:45:08,163 Bounding Box: ID=36, Category=truck, Coordinates=(199, 222),(273, 260)
2025-04-20 10:45:08,163 Bounding Box: ID=56, Category=person, Coordinates=(388, 249),(430, 311)
2025-04-20 10:45:08,163 Bounding Box: ID=58, Category=person, Coordinates=(247, 244),(278, 297)
2025-04-20 10:45:09,473 Bounding Box: ID=1, Category=car, Coordinates=(445, 250),(576, 307)
2025-04-20 10:45:09,473 Bounding Box: ID=2, Category=car, Coordinates=(273, 242),(353, 283)
2025-04-20 10:45:09,473 Bounding Box: ID=3, Category=motorcycle, Coordinates=(447, 280),(530, 342)
2025-04-20 10:45:09,473 Bounding Box: ID=4, Category=motorcycle, Coordinates=(351, 270),(415, 328)
2025-04-20 10:45:09,473 Bounding Box: ID=6, Category=bus, Coordinates=(656, 189),(846, 310)
2025-04-20 10:45:09,473 Bounding Box: ID=9, Category=car, Coordinates=(513, 275),(846, 476)
2025-04-20 10:45:09,473 Bounding Box: ID=11, Category=motorcycle, Coordinates=(237, 270),(273, 306)
2025-04-20 10:45:09,473 Bounding Box: ID=13, Category=person, Coordinates=(129, 231),(155, 284)
2025-04-20 10:45:09,473 Bounding Box: ID=18, Category=bus, Coordinates=(0, 197),(11, 240)
2025-04-20 10:45:09,473 Bounding Box: ID=20, Category=motorcycle, Coordinates=(133, 254),(156, 291)
2025-04-20 10:45:09,473 Bounding Box: ID=21, Category=car, Coordinates=(111, 226),(128, 240)
2025-04-20 10:45:09,473 Bounding Box: ID=23, Category=truck, Coordinates=(449, 240),(508, 264)
2025-04-20 10:45:09,473 Bounding Box: ID=30, Category=person, Coordinates=(470, 257),(510, 322)
2025-04-20 10:45:09,473 Bounding Box: ID=40, Category=person, Coordinates=(366, 251),(397, 313)
2025-04-20 10:45:09,473 Bounding Box: ID=56, Category=person, Coordinates=(386, 251),(417, 311)
2025-04-20 10:45:09,473 Bounding Box: ID=12, Category=car, Coordinates=(414, 247),(455, 265)
2025-04-20 10:45:09,473 Bounding Box: ID=7, Category=person, Coordinates=(247, 242),(275, 295)
2025-04-20 10:45:09,473 Bounding Box: ID=16, Category=truck, Coordinates=(179, 221),(273, 259)
2025-04-20 10:45:11,133 Bounding Box: ID=1, Category=car, Coordinates=(437, 250),(565, 306)
2025-04-20 10:45:11,133 Bounding Box: ID=2, Category=car, Coordinates=(267, 242),(348, 282)
2025-04-20 10:45:11,133 Bounding Box: ID=3, Category=motorcycle, Coordinates=(434, 279),(514, 338)
2025-04-20 10:45:11,133 Bounding Box: ID=4, Category=motorcycle, Coordinates=(343, 269),(404, 325)
2025-04-20 10:45:11,133 Bounding Box: ID=6, Category=bus, Coordinates=(672, 189),(847, 298)
2025-04-20 10:45:11,133 Bounding Box: ID=9, Category=car, Coordinates=(488, 274),(847, 476)
2025-04-20 10:45:11,133 Bounding Box: ID=11, Category=motorcycle, Coordinates=(234, 270),(266, 303)
2025-04-20 10:45:11,136 Bounding Box: ID=13, Category=person, Coordinates=(127, 233),(151, 282)
2025-04-20 10:45:11,136 Bounding Box: ID=18, Category=bus, Coordinates=(0, 197),(11, 240)
2025-04-20 10:45:11,136 Bounding Box: ID=20, Category=motorcycle, Coordinates=(130, 254),(153, 290)
2025-04-20 10:45:11,136 Bounding Box: ID=21, Category=car, Coordinates=(111, 227),(128, 240)
2025-04-20 10:45:11,136 Bounding Box: ID=23, Category=truck, Coordinates=(451, 240),(508, 263)
2025-04-20 10:45:11,136 Bounding Box: ID=30, Category=person, Coordinates=(456, 255),(492, 320)
2025-04-20 10:45:11,136 Bounding Box: ID=40, Category=person, Coordinates=(354, 248),(386, 312)
2025-04-20 10:45:11,139 Bounding Box: ID=12, Category=car, Coordinates=(420, 247),(462, 265)
2025-04-20 10:45:11,139 Bounding Box: ID=7, Category=person, Coordinates=(241, 242),(268, 293)
2025-04-20 10:45:11,139 Bounding Box: ID=36, Category=truck, Coordinates=(197, 222),(272, 259)
2025-04-20 10:45:13,434 Bounding Box: ID=1, Category=car, Coordinates=(435, 250),(562, 306)
2025-04-20 10:45:13,434 Bounding Box: ID=2, Category=car, Coordinates=(264, 243),(346, 282)
2025-04-20 10:45:13,438 Bounding Box: ID=3, Category=motorcycle, Coordinates=(431, 278),(509, 337)
2025-04-20 10:45:13,438 Bounding Box: ID=4, Category=motorcycle, Coordinates=(340, 266),(401, 324)
2025-04-20 10:45:13,438 Bounding Box: ID=6, Category=bus, Coordinates=(682, 189),(848, 293)
2025-04-20 10:45:13,438 Bounding Box: ID=9, Category=car, Coordinates=(478, 274),(847, 475)
2025-04-20 10:45:13,438 Bounding Box: ID=11, Category=motorcycle, Coordinates=(233, 270),(265, 302)
2025-04-20 10:45:13,438 Bounding Box: ID=13, Category=person, Coordinates=(126, 233),(150, 282)
2025-04-20 10:45:13,438 Bounding Box: ID=18, Category=bus, Coordinates=(0, 197),(12, 240)
2025-04-20 10:45:13,438 Bounding Box: ID=20, Category=motorcycle, Coordinates=(130, 254),(152, 290)
2025-04-20 10:45:13,438 Bounding Box: ID=21, Category=car, Coordinates=(111, 227),(128, 240)
2025-04-20 10:45:13,438 Bounding Box: ID=23, Category=truck, Coordinates=(452, 241),(508, 262)
2025-04-20 10:45:13,438 Bounding Box: ID=30, Category=person, Coordinates=(453, 254),(487, 319)
2025-04-20 10:45:13,438 Bounding Box: ID=40, Category=person, Coordinates=(350, 248),(383, 311)
2025-04-20 10:45:13,438 Bounding Box: ID=12, Category=car, Coordinates=(423, 247),(465, 265)
2025-04-20 10:45:13,438 Bounding Box: ID=7, Category=person, Coordinates=(239, 242),(266, 293)
2025-04-20 10:45:13,438 Bounding Box: ID=73, Category=car, Coordinates=(489, 250),(563, 305)
2025-04-20 10:45:13,438 Bounding Box: ID=74, Category=person, Coordinates=(232, 244),(250, 292)
